model_rank,model_id,model_status,exclusion_reason,variable_1,test_type_1,test_statistic_1,p_value_1,variable_2,test_type_2,test_statistic_2,p_value_2,variable_3,test_type_3,test_statistic_3,p_value_3,variable_4,test_type_4,test_statistic_4,p_value_4,r_squared,adjusted_r_squared,RMSE,MAE,spearman,f_statistics,f_p_value,aic,aicc,bic,vif,max_vif,mean_vif,condition_number,max_cooks_distance,sign_check,sign_failures,n_observations,n_original_variables,n_parameters,price_included,demand_supply_included,market_speed_included,family_coverage,families_included,sign_rank,vif_rank
2177,2070,VALID,,MEDIAN_LIST_PRICE,t,-0.5578143131305844,0.5785893992202811,INVENTORY_YOY,t,-0.4943339429705612,0.6224777533292248,PARENT_METRO_REGION,joint_F,10.895849283265049,4.816702462569396e-06,,,,,0.31782234852906144,0.273525098433546,13.590697211921313,9.880071465936465,0.5128343163547943,7.174764750492644,1.4741912001209544e-05,680.7017945172992,681.8070576751938,695.2148381640787,3.602136002591873,3.602136002591873,2.2684244535666305,9350086.627686746,0.14874128595605504,PASS,,83,3,6,1,1,0,2,"price, demand_supply, geography",0,0
2178,6855,VALID,,INVENTORY_YOY,t,-0.5891366109834464,0.5575168051763185,MEDIAN_DOM_MOM,t,0.5488984813525172,0.5846841810719663,County,joint_F,8.253648953518343,1.3921703923701166e-05,,,,,0.3178063956565681,0.2639490058399814,13.590856121694836,10.13807471838879,0.4960125023373005,5.9008874499649755,4.2911115414004664e-05,682.7037354676254,684.1970688009587,699.6356197222016,1.1737100178123607,1.1737100178123607,1.1077075299082837,87.66677568172274,1.2167154781915788,FAIL,MEDIAN_DOM_MOM,83,3,7,0,1,1,2,"demand_supply, market_speed, geography",2,0
2179,6856,VALID,,INVENTORY_YOY,t,-0.5972416551489028,0.5520983093765774,MEDIAN_DOM_MOM,t,0.5560097753106743,0.5798163014030355,PARENT_METRO_REGION,joint_F,11.149569913659121,3.718323046295249e-06,,,,,0.31780461279364924,0.2735062110270031,13.590873881035751,10.136119776230778,0.4959915013210488,7.174177851105583,1.4755535351812638e-05,680.7039523817505,681.8092155396452,695.21699602853,3.6132229359149735,3.6132229359149735,2.2325207243606107,124.47007541427423,1.3463948541464084,FAIL,MEDIAN_DOM_MOM,83,3,6,0,1,1,2,"demand_supply, market_speed, geography",2,0
2180,891,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.7679167316981659,0.4448852649516819,HOMES_SOLD_YOY,t,-0.3155758414830616,0.7531782154509887,PARENT_METRO_REGION,joint_F,11.816618787880122,1.8974564274784079e-06,,,,,0.3177762794270972,0.27347603783145424,13.591156110453042,10.05024543669993,0.5117632645259651,7.173240325135171,1.4777324267500114e-05,680.707399518207,681.8126626761017,695.2204431649866,3.461287505356121,3.461287505356121,2.1962156636668384,8.401050356440884,0.14592276963009082,FAIL,"MEDIAN_SALE_PRICE_MOM, HOMES_SOLD_YOY",83,3,6,1,1,0,2,"price, demand_supply, geography",2,0
2181,4941,VALID,,MEDIAN_LIST_PPSF_YOY,t,0.7804199977811221,0.43753626270877044,PENDING_SALES_YOY,t,-0.04346002095000052,0.9654473377778449,PARENT_METRO_REGION,joint_F,11.621101817234342,2.3084154804260623e-06,,,,,0.31768913477248983,0.27338323443304113,13.59202412394267,10.073366987314941,0.5115637548715753,7.170357273828572,1.4844534970029285e-05,680.7180009443892,681.8232641022839,695.2310445911688,3.504709870906489,3.504709870906489,2.1815710406535525,13.335917224467101,0.13069916819572788,FAIL,PENDING_SALES_YOY,83,3,6,1,1,0,2,"price, demand_supply, geography",2,0
2182,950,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.773404803843814,0.4416818276662634,PENDING_SALES_YOY,t,-0.12320541936938506,0.9022696779946269,County,joint_F,8.665740751929885,8.119163840343093e-06,,,,,0.3176626795880986,0.2637939437661063,13.592287622618533,10.025954129892087,0.5035728681878595,5.896976692339807,4.321999451025761e-05,682.7212190343378,684.2145523676711,699.6531032889139,1.2187500766509916,1.2187500766509916,1.1164547267091376,7.165754837496519,0.09368086272930405,FAIL,"MEDIAN_SALE_PRICE_MOM, PENDING_SALES_YOY",83,3,7,1,1,0,2,"price, demand_supply, geography",2,0
2183,1092,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.7553581585612748,0.4523687644928389,AVG_SALE_TO_LIST_MOM,t,-0.1210626986305924,0.9039608803240278,County,joint_F,8.500612963702089,1.0069360589644501e-05,,,,,0.31765798135944134,0.2637888746246604,13.592334417336764,10.053546374626421,0.5306431781361111,5.896848873388564,4.3230128052600354e-05,682.7217905282666,684.2151238616,699.6536747828428,1.4073396688332893,1.4073396688332893,1.2319667123782407,74.51774948446463,0.5463150851822483,FAIL,"MEDIAN_SALE_PRICE_MOM, AVG_SALE_TO_LIST_MOM",83,3,7,1,0,1,2,"price, market_speed, geography",2,0
2184,4782,VALID,,MEDIAN_LIST_PPSF_MOM,t,0.7537156926410734,0.45334875174157574,AVG_SALE_TO_LIST_MOM,t,0.2792894635659709,0.7807813272459537,County,joint_F,8.375601499332614,1.1860099112539377e-05,,,,,0.3176358931160972,0.2637650425726311,13.592554415777693,10.090335421098334,0.5122987904403796,5.896247969202024,4.3277800463423625e-05,682.7244772960087,684.217810629342,699.6563615505848,1.2967691037918665,1.2967691037918665,1.1506523906938362,69.95834018704171,0.48305713683658424,PASS,,83,3,7,1,0,1,2,"price, market_speed, geography",0,0
2185,4783,VALID,,MEDIAN_LIST_PPSF_MOM,t,0.7596385830412044,0.4497901302129085,AVG_SALE_TO_LIST_MOM,t,0.31101244412980006,0.7566315706049322,PARENT_METRO_REGION,joint_F,11.313292992210563,3.1491173536454876e-06,,,,,0.31761529944918665,0.2733046046082248,13.592759525061224,10.084211164757457,0.5144618951142896,7.167915118216002,1.4901711519316772e-05,680.7269821882561,681.8322453461508,695.2400258350357,3.4808332923410648,3.4808332923410648,2.20786337268843,74.29877900225478,0.5003581028243191,PASS,,83,3,6,1,0,1,2,"price, market_speed, geography",0,0
2186,504,VALID,,MEDIAN_SALE_PRICE,t,-0.5699309646267818,0.5704054799381106,MEDIAN_DOM_MOM,t,0.6126041671298679,0.5419668336654622,County,joint_F,7.453047142807994,4.045589479992236e-05,,,,,0.31760742935289255,0.2637343316702262,13.592837909012268,10.025577235475222,0.4995721745919387,5.895473678230359,4.333930743842603e-05,682.7279394404118,684.2212727737451,699.659823694988,1.218391210201424,1.218391210201424,1.1703861294671765,7088408.351542817,1.2049233521059297,FAIL,MEDIAN_DOM_MOM,83,3,7,1,0,1,2,"price, market_speed, geography",2,0
2187,4658,VALID,,MEDIAN_LIST_PPSF_MOM,t,0.696847912036885,0.4879964753941667,NEW_LISTINGS,t,-0.30927200561716384,0.7579499597891683,PARENT_METRO_REGION,joint_F,10.754463357773735,5.567933540402519e-06,,,,,0.3176057440465804,0.2732944287249298,13.592854694131551,10.061187227909258,0.5451023778253052,7.167599105129639,1.4909126536143716e-05,680.7281444254265,681.8334075833212,695.2411880722061,3.5165193516412603,3.5165193516412603,2.197179255413066,2197.1465018617428,0.1105584512471527,PASS,,83,3,6,1,1,0,2,"price, demand_supply, geography",0,0
2188,3481,VALID,,MEDIAN_PPSF_MOM,t,0.7436555862257964,0.45937777153870696,MEDIAN_LIST_PPSF,t,-0.12150641256785555,0.9036106299324771,County,joint_F,8.702515331528367,7.740224907545438e-06,,,,,0.31754107938096066,0.26366274354261543,13.593498718149654,10.001992706483984,0.5163624870850552,5.893669031161254,4.348300837571358e-05,682.73600925271,684.2293425860433,699.6678935072862,1.5249036759743964,1.5249036759743964,1.2728390302101589,8927.649523438175,0.0893873881722055,PASS,,83,3,7,1,0,0,1,"price, geography",0,0
2189,3662,VALID,,MEDIAN_PPSF_MOM,t,0.7638849513228994,0.44730086341332564,PENDING_SALES_YOY,t,0.11740783126597139,0.9068466081081896,County,joint_F,8.752873839378102,7.250457726406231e-06,,,,,0.317532287946229,0.26365325804724704,13.59358627358213,10.027034477451863,0.5106187091402554,5.893429940026239,4.350208319006433e-05,682.7370784516914,684.2304117850248,699.6689627062676,1.1606121382150756,1.1606121382150756,1.1124705901746643,13.940673500614302,0.12711895711200882,PASS,,83,3,7,1,1,0,2,"price, demand_supply, geography",0,0
2190,505,VALID,,MEDIAN_SALE_PRICE,t,-0.5697802698930636,0.5704854033246498,MEDIAN_DOM_MOM,t,0.6087224819837034,0.5445000764157455,PARENT_METRO_REGION,joint_F,10.063671457864533,1.1387804702262368e-05,,,,,0.3175218695250357,0.27320510780588225,13.593690031726533,10.014676585803587,0.5036988742853689,7.1648256146794225,1.4974366326841688e-05,680.7383455041005,681.8436086619952,695.2513891508801,3.5398466859825235,3.5398466859825235,2.2574020163568664,8983376.214873316,1.3502548622179709,FAIL,MEDIAN_DOM_MOM,83,3,6,1,0,1,2,"price, market_speed, geography",2,0
2191,4790,VALID,,MEDIAN_LIST_PPSF_MOM,t,0.6912637196119341,0.49150600283209445,AVG_SALE_TO_LIST_YOY,t,0.24878318538789823,0.8041995696790202,County,joint_F,8.393574001541332,1.15838265542209e-05,,,,,0.3174913717877976,0.2636091116657816,13.593993757323549,10.110760389054402,0.516320485052552,5.892317268593426,4.359096495579926e-05,682.7420544224107,684.235387755744,699.6739386769868,1.1885620812603102,1.1885620812603102,1.1038148179742417,49.39080428678973,0.1410425595493784,PASS,,83,3,7,1,0,1,2,"price, market_speed, geography",0,0
2192,4675,VALID,,MEDIAN_LIST_PPSF_MOM,t,0.621408855920717,0.5361660549605531,NEW_LISTINGS_MOM,t,0.27898731580908087,0.781002495857721,PARENT_METRO_REGION,joint_F,11.340498562391417,3.0635621463983523e-06,,,,,0.31744802003717887,0.27312646289673603,13.594425483784597,10.108165214166698,0.54929208056749,7.162384187705151,1.5032036336596285e-05,680.7473262693617,681.8525894272564,695.2603699161413,3.4716606897924835,3.4716606897924835,2.202788050452244,27.275370989037167,0.5129849728272887,PASS,,83,3,6,1,1,0,2,"price, demand_supply, geography",0,0
2193,1101,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.6952302557103147,0.48900383023909155,AVG_SALE_TO_LIST_YOY,t,0.2473090185986626,0.8053273140138314,PARENT_METRO_REGION,joint_F,11.813086255364665,1.9041734652345738e-06,,,,,0.31743609022664443,0.27311375842317986,13.594544286613147,10.036370255857669,0.5085186075151003,7.161989843725476,1.5041372559932993e-05,680.7487769509951,681.8540401088898,695.2618205977747,3.470996461469659,3.470996461469659,2.184763467520751,53.62436648740163,0.06195911709479004,FAIL,MEDIAN_SALE_PRICE_MOM,83,3,6,1,0,1,2,"price, market_speed, geography",2,0
2194,4791,VALID,,MEDIAN_LIST_PPSF_MOM,t,0.6951861549876485,0.4890313088410968,AVG_SALE_TO_LIST_YOY,t,0.2764521012655976,0.7829415389559092,PARENT_METRO_REGION,joint_F,11.335661301411449,3.07859830834866e-06,,,,,0.3174355500623237,0.27311318318325384,13.594549665806376,10.101391360101536,0.5236183381999666,7.1619719887347575,1.504179542279685e-05,680.7488426351314,681.8541057930261,695.261886281911,3.485576798779531,3.485576798779531,2.1746092681674822,53.46654978315101,0.11703624299882948,PASS,,83,3,6,1,0,1,2,"price, market_speed, geography",0,0
2195,3602,VALID,,MEDIAN_PPSF_MOM,t,0.7373062090763348,0.4632064096196299,HOMES_SOLD_YOY,t,-0.05429671583361218,0.9568412449084168,County,joint_F,8.803481067886823,6.790163716241673e-06,,,,,0.31743498201280285,0.2635482700664452,13.594555322690365,10.036394561353747,0.5135063488748439,5.890784027216177,4.3713745798726365e-05,682.7489117100599,684.2422450433933,699.6807959646361,1.1668315528609494,1.1668315528609494,1.1076081899088281,13.8062487822163,0.17848255023393989,FAIL,HOMES_SOLD_YOY,83,3,7,1,1,0,2,"price, demand_supply, geography",2,0
2196,3812,VALID,,MEDIAN_PPSF_MOM,t,0.6854030734962063,0.4951749505849856,AVG_SALE_TO_LIST_YOY,t,0.03476894058047097,0.9723551450889607,County,joint_F,8.833473274136006,6.5315913299691536e-06,,,,,0.31741936181362385,0.26353141669364677,13.594710874499663,10.032556578549167,0.512046778245361,5.890359357865953,4.374781530365624e-05,682.7508111066937,684.2441444400271,699.6826953612699,1.2955381885162118,1.2955381885162118,1.1668580553365724,53.38619294297144,0.1719905065275356,PASS,,83,3,7,1,0,1,2,"price, market_speed, geography",0,0
2197,6790,VALID,,INVENTORY_MOM,t,2.2124276240784653,0.029824690372342033,AVG_SALE_TO_LIST,t,1.8027216756947715,0.07524552786211369,SOLD_ABOVE_LIST,t,2.7027945187305202,0.008414452816125179,,,,,0.31740900283956974,0.29148782573221166,13.594814032071856,10.670416307891374,0.5703876013921748,12.245161611486713,1.1644002819101228e-06,676.7520707209784,677.264891233799,686.4274331521648,1.8928691406608011,1.8928691406608011,1.5949174805750832,111.94674568477555,0.485963026245686,FAIL,INVENTORY_MOM,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
2198,770,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.7347632264481664,0.46471559624133263,MEDIAN_LIST_PPSF,t,-0.22956430214022314,0.819039058559045,PARENT_METRO_REGION,joint_F,11.57044358145992,2.429075589439693e-06,,,,,0.3173611305764006,0.2730339312631799,13.595290747342982,10.004499505930045,0.5021447990827539,7.159512342160234,1.5100163836141134e-05,680.7578915690889,681.8631547269836,695.2709352158685,3.45914693869011,3.45914693869011,2.3716360257652083,5451.110003407908,0.07361248931709054,FAIL,MEDIAN_SALE_PRICE_MOM,83,3,6,1,0,0,1,"price, geography",2,0
2199,3482,VALID,,MEDIAN_PPSF_MOM,t,0.7286781329557008,0.4684090336352612,MEDIAN_LIST_PPSF,t,-0.1337062679146291,0.893983690707445,PARENT_METRO_REGION,joint_F,11.741867845414768,2.0449161293208904e-06,,,,,0.3172827229393903,0.272950432221169,13.596071499847797,10.021485002837158,0.5195966435877943,7.156921462869075,1.516189661025788e-05,680.7674243695905,681.8726875274851,695.28046801637,3.486218882703599,3.486218882703599,2.378660862193717,8572.467582935724,0.10287987844533711,PASS,,83,3,6,1,0,0,1,"price, geography",0,0
2200,3663,VALID,,MEDIAN_PPSF_MOM,t,0.7464595518317033,0.4576629372674561,PENDING_SALES_YOY,t,0.11073907558837956,0.9121113949404317,PARENT_METRO_REGION,joint_F,11.807621144551716,1.914613295846075e-06,,,,,0.3172329525907286,0.2728974300316851,13.596567070202887,10.053380397884903,0.5104612015183688,7.155277174600915,1.5201208616521678e-05,680.7734748805583,681.878738038453,695.2865185273379,3.4951825748493013,3.4951825748493013,2.198200418397252,14.984287720984579,0.14669414337012146,PASS,,83,3,6,1,1,0,2,"price, demand_supply, geography",0,0
2201,4640,VALID,,MEDIAN_LIST_PPSF_MOM,t,0.7406634585312482,0.46117975145640666,PENDING_SALES_YOY,t,0.1781888328183183,0.859048795556042,County,joint_F,8.379333617831492,1.1802179884825805e-05,,,,,0.3172207999907315,0.26331717893736817,13.596688072605042,10.096189141876861,0.5328167833181467,5.884962712925916,4.418313105106701e-05,682.7749521879753,684.2682855213086,699.7068364425514,1.1733898276909456,1.1733898276909456,1.111265069852674,25.449563981795105,0.15197333825215537,PASS,,83,3,7,1,1,0,2,"price, demand_supply, geography",0,0
2202,31,VALID,,MEDIAN_SALE_PRICE,t,0.4114309735068474,0.6819144979044065,MEDIAN_LIST_PRICE,t,-0.5726346172017904,0.5685823631550702,County,joint_F,8.071222051044774,1.7712812131990166e-05,,,,,0.31718389755820386,0.26327736315490413,13.59705550038022,9.977514583977714,0.5117842655422166,5.883960099998351,4.426449101019884e-05,682.7794379999798,684.2727713333131,699.711322254556,13.722903800442618,13.722903800442618,5.31104279763123,9595298.134730035,0.22884638716446767,NOT_APPLICABLE,,83,3,7,1,0,0,1,"price, geography",1,1
2203,3603,VALID,,MEDIAN_PPSF_MOM,t,0.7221007935356316,0.4724198155645345,HOMES_SOLD_YOY,t,-0.07605051196550945,0.93957616333959,PARENT_METRO_REGION,joint_F,11.878149017016971,1.78427385351033e-06,,,,,0.3171755028348402,0.2728362497721676,13.597139083037582,10.059756787481062,0.5109127233677772,7.1533794758905485,1.5246708618589162e-05,680.7804584178546,681.8857215757492,695.2935020646341,3.4914391136819836,3.4914391136819836,2.192484335340729,14.774376583118528,0.1974800348800588,FAIL,HOMES_SOLD_YOY,83,3,6,1,1,0,2,"price, demand_supply, geography",2,0
2204,1093,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.7257424484517113,0.4701967994328379,AVG_SALE_TO_LIST_MOM,t,-0.1771234466991563,0.8598765141488155,PARENT_METRO_REGION,joint_F,11.456851147802373,2.7236893868489097e-06,,,,,0.31717213387103793,0.272832662044482,13.597172626219669,10.087099410719834,0.5265899819995614,7.153268201112759,1.5249380900564791e-05,680.780867927629,681.8861310855236,695.2939115744085,3.4723768075131245,3.4723768075131245,2.2996573296776583,81.06758937385868,0.5565210063350452,FAIL,"MEDIAN_SALE_PRICE_MOM, AVG_SALE_TO_LIST_MOM",83,3,6,1,0,1,2,"price, market_speed, geography",2,0
2205,32,VALID,,MEDIAN_SALE_PRICE,t,0.4100730326540635,0.6828910945141652,MEDIAN_LIST_PRICE,t,-0.5729382422755523,0.5683558848657508,PARENT_METRO_REGION,joint_F,10.901343462608827,4.7896998809088855e-06,,,,,0.3171486751460453,0.2728076800256587,13.597406191375391,9.971147331020942,0.5157429571056343,7.152493404466462,1.5268001032063124e-05,680.7837193647563,681.888982522651,695.2967630115359,13.608119806937163,13.608119806937163,7.1994588642297215,12821193.89000261,0.2669481544779367,NOT_APPLICABLE,,83,3,6,1,0,0,1,"price, geography",1,1
2206,3813,VALID,,MEDIAN_PPSF_MOM,t,0.6693738073487834,0.5052592500328883,AVG_SALE_TO_LIST_YOY,t,0.010149156896319043,0.9919285331416225,PARENT_METRO_REGION,joint_F,11.916736819552915,1.7168449027335945e-06,,,,,0.3171251275250879,0.2727826033384054,13.59764063758282,10.054315497865131,0.5150289225530815,7.151715725293107,1.5286713783609196e-05,680.7865815087841,681.8918446666788,695.2996251555637,3.4877213115134253,3.4877213115134253,2.264876493463034,59.00575628978327,0.20318828591186544,PASS,,83,3,6,1,0,1,2,"price, market_speed, geography",0,0
2207,549,VALID,,MEDIAN_SALE_PRICE,t,-0.44287735522058874,0.6591124701570824,SOLD_ABOVE_LIST_MOM,t,0.5652799895122466,0.573548339114434,County,joint_F,8.046197960311659,1.83096365294888e-05,,,,,0.31710902228380866,0.2631965766746357,13.597800983204639,10.001536436517027,0.5324387650256188,5.88192612486223,4.443001330496929e-05,682.7885389966302,684.2818723299636,699.7204232512064,1.1823135595273224,1.1823135595273224,1.116612043501701,19195922.573895905,0.07856298146521316,PASS,,83,3,7,1,0,1,2,"price, market_speed, geography",0,0
2208,550,VALID,,MEDIAN_SALE_PRICE,t,-0.44582930734783754,0.6569716369971274,SOLD_ABOVE_LIST_MOM,t,0.569003856237781,0.5710095561203875,PARENT_METRO_REGION,joint_F,10.869424045349882,4.948771402678623e-06,,,,,0.31710899855656405,0.2727654270342631,13.597801219434402,10.001388448327765,0.5320187447005877,7.151183084048275,1.5299543869804855e-05,680.7885418804892,681.8938050383839,695.3015855272688,3.489581628586556,3.489581628586556,2.2221703399012505,19200039.334231835,0.09283712933702452,PASS,,83,3,6,1,0,1,2,"price, market_speed, geography",0,0
2209,7107,VALID,,AVG_SALE_TO_LIST_YOY,t,0.3942263881661958,0.6945179332616013,OFF_MARKET_IN_TWO_WEEKS_MOM,t,0.6548907990102597,0.5145153060975551,County,joint_F,8.788790586751583,6.920613387668715e-06,,,,,0.3170541279199275,0.2631373485451849,13.598347503556619,10.193856501906293,0.5424772507938611,5.880435211388985,4.455174251370242e-05,682.7952107044631,684.2885440377964,699.7270949590393,1.1544634794199538,1.1544634794199538,1.0993672877742402,49.396101277043925,0.05895320611850168,PASS,,83,3,7,0,0,1,1,"market_speed, geography",0,0
2210,7108,VALID,,AVG_SALE_TO_LIST_YOY,t,0.3932205022822732,0.6952432516624361,OFF_MARKET_IN_TWO_WEEKS_MOM,t,0.6606782078531163,0.5107905152572135,PARENT_METRO_REGION,joint_F,11.870873319308044,1.7972885010024926e-06,,,,,0.31702313611517985,0.2726739891096721,13.598656043784253,10.203875227883445,0.5449553707115443,7.148347995865808,1.5368019794580457e-05,680.7989771251057,681.9042402830004,695.3120207718853,3.5582155670608575,3.5582155670608575,2.200181353973837,53.802969369602714,0.06965610286293329,PASS,,83,3,6,0,0,1,1,"market_speed, geography",0,0
2211,4641,VALID,,MEDIAN_LIST_PPSF_MOM,t,0.7292339359861493,0.46807099458806745,PENDING_SALES_YOY,t,0.16822669029957288,0.86684603500598,PARENT_METRO_REGION,joint_F,11.3079864086093,3.1660885684529014e-06,,,,,0.3170090991860425,0.2726590406916297,13.598795786724732,10.078713464482702,0.5341083458176173,7.1478845789116345,1.537924243238807e-05,680.8006829708052,681.9059461286998,695.3137266175847,3.4721414760232725,3.4721414760232725,2.2062966073661774,27.68563994917947,0.13393451110444896,PASS,,83,3,6,1,1,0,2,"price, demand_supply, geography",0,0
