PERIOD_BEGIN,PERIOD_END,PERIOD_DURATION,REGION_TYPE,REGION_TYPE_ID,TABLE_ID,IS_SEASONALLY_ADJUSTED,Zip Code,City,County,STATE,STATE_CODE_x,PROPERTY_TYPE,PROPERTY_TYPE_ID,MEDIAN_SALE_PRICE,MEDIAN_SALE_PRICE_MOM,MEDIAN_SALE_PRICE_YOY,MEDIAN_LIST_PRICE,MEDIAN_LIST_PRICE_MOM,MEDIAN_LIST_PRICE_YOY,MEDIAN_PPSF,MEDIAN_PPSF_MOM,MEDIAN_PPSF_YOY,MEDIAN_LIST_PPSF,MEDIAN_LIST_PPSF_MOM,MEDIAN_LIST_PPSF_YOY,HOMES_SOLD,HOMES_SOLD_MOM,HOMES_SOLD_YOY,PENDING_SALES,PENDING_SALES_MOM,PENDING_SALES_YOY,NEW_LISTINGS,NEW_LISTINGS_MOM,NEW_LISTINGS_YOY,INVENTORY,INVENTORY_MOM,INVENTORY_YOY,MEDIAN_DOM,MEDIAN_DOM_MOM,MEDIAN_DOM_YOY,AVG_SALE_TO_LIST,AVG_SALE_TO_LIST_MOM,AVG_SALE_TO_LIST_YOY,SOLD_ABOVE_LIST,SOLD_ABOVE_LIST_MOM,SOLD_ABOVE_LIST_YOY,OFF_MARKET_IN_TWO_WEEKS,OFF_MARKET_IN_TWO_WEEKS_MOM,OFF_MARKET_IN_TWO_WEEKS_YOY,PARENT_METRO_REGION,PARENT_METRO_REGION_METRO_CODE,REGION,LAST_UPDATED
2021-10-01,2021-12-31,90,zip code,2,38014,FALSE,91932,Imperial Beach,San Diego County,California,CA,All Residential,-1,775000,0,0.09929078,799990,0.118867133,0.103434483,575.5944113,0.011189745,0.136173316,554.6075085,-0.004114987,0.213393518,81,-0.079545455,0.157142857,74,-0.149425287,0.193548387,53,-0.208955224,-0.231884058,19,-0.344827586,-0.525,21,0,-13.5,1.011614897,0.005405375,0.020763405,0.50617284,0.00617284,0.320458554,0.445945946,-0.013824169,0.042720139,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2023-06-01,2023-08-31,90,zip code,2,38014,FALSE,91932,Imperial Beach,San Diego County,California,CA,All Residential,-1,892500,0.02,0.068542353,983500,0.093445995,0.157058824,670.5969049,-0.022322672,0.131073446,656.5664557,-0.007632979,0.105912548,40,-0.090909091,-0.130434783,35,-0.102564103,-0.255319149,60,0.071428571,-0.178082192,42,0.2,-0.106382979,29.5,1.5,10,0.980638696,1.97E-05,-0.018519939,0.275,-0.065909091,-0.24673913,0.257142857,0.000732601,-0.189665654,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2023-10-01,2023-12-31,90,zip code,2,38014,FALSE,91932,Imperial Beach,San Diego County,California,CA,All Residential,-1,855000,0.002932551,-0.021459227,932500,0.008108108,0.042481833,638.8888889,0.003154359,0.051428571,654.2288557,0.007061245,0.100947015,33,0.1,-0.083333333,39,0.054054054,0.026315789,54,0,0,48,-0.058823529,0.297297297,32.5,14.5,10.5,0.981656713,0.004900947,0.016729723,0.212121212,-0.054545455,0.073232323,0.256410256,-0.067914068,-0.033063428,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2023-12-01,2024-02-29,90,zip code,2,38014,FALSE,91932,Imperial Beach,San Diego County,California,CA,All Residential,-1,915000,0.136645963,0.161167513,899900,-0.077025641,0.16116129,593.75,-0.056985294,0.001258993,612.7753304,-0.063362423,-0.018190141,37,0.121212121,-0.097560976,45,0.097560976,0.363636364,55,-0.035087719,0.341463415,51,-0.13559322,0.186046512,54.5,3,23.5,0.99029886,0.004442956,0.038464221,0.243243243,0.000819001,0.048121292,0.2,-0.092682927,-0.072727273,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2024-04-01,2024-06-30,90,zip code,2,38014,FALSE,91932,Imperial Beach,San Diego County,California,CA,All Residential,-1,895000,0.040697674,0.11875,877499.5,-0.038356712,-0.025000556,589.7435897,-0.001836969,-0.09270217,609.7560976,0.010643661,-0.103210142,55,0.279069767,0,56,0.076923077,0.191489362,92,0.069767442,0.87755102,81,0.08,2,53.5,15.5,26,0.9657531,0.002229533,-0.021131977,0.2,0.013953488,-0.145454546,0.285714286,0.035714286,-0.075987842,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2025-09-01,2025-11-30,90,zip code,2,38014,FALSE,91932,Imperial Beach,San Diego County,California,CA,All Residential,-1,850000,0,0,900000,0.081730769,0.000556421,597.1428571,0.032273642,-0.02300713,616.4965986,-0.003330499,-0.028845436,45,0,0.071428571,42,-0.023255814,-0.20754717,55,-0.191176471,-0.191176471,53,-0.053571429,-0.353658537,40,8,-11,0.983936756,0.002292658,-0.008506646,0.244444444,-0.022222222,-0.112698413,0.166666667,-0.065891473,0.01572327,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2012-08-01,2012-10-31,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,575000,6.19649562,4.227272727,79950,0.150359712,0.213201821,64.43298969,-0.239971746,-0.287889945,82.88156167,-0.070864703,0.852572691,2,-0.333333333,-0.333333333,1,-0.666666667,-0.833333333,6,0.5,0.2,6,0.2,-0.142857143,310,202,246,0.846805737,-0.087727815,-0.163355341,0,0,-0.333333333,0,0,0,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2013-02-01,2013-04-30,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,75000,-0.0625,0.25,69000,-0.073203492,-0.10331384,73.39449541,0,0.240366973,109,0.15771011,0.255215132,3,2,0,6,0.2,0.2,5,0.25,0.25,6,-0.142857143,0,145,133,133,0.945170618,-0.056080947,-0.031947833,0.333333333,-0.666666667,0,0.166666667,-0.033333333,-0.033333333,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2015-02-01,2015-04-30,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,175000,0.228070175,1.611940299,157200,0.048699133,0.316031813,123.4132581,0.175210851,0.543925045,107.3159534,-0.258804482,0.03896042,1,-0.5,-0.8,,,,2,-0.333333333,-0.5,5,0.25,1.5,112,4,-16,1,0,0.069283689,0,0,0,,,,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2015-06-01,2015-08-31,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,80850,-0.6325,0.796666667,359900,0,0.845641026,79.26470588,-0.441904412,1.30748366,171.3809524,0,0.219001954,4,3,3,3,0,2,3,0,-0.25,4,-0.2,-0.2,87.5,8.5,-14.5,0.988289954,0.069709578,0.237037867,0.5,0.5,0.5,0,0,0,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2016-05-01,2016-07-31,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,231000,0,0.05,147000,1.130434783,-0.591553209,165,0,0.16175,137.2624402,0.820219315,-0.199079955,5,0,4,1,-0.666666667,-0.666666667,2,1,-0.333333333,2,1,-0.6,50,0,-29,0.989085778,0,0.070505402,0.2,0,0.2,0,-0.333333333,0,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2017-01-01,2017-03-31,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,124250,,0.380555556,147400,,-0.291346154,113.0882353,,0.216119792,135.0245098,,-0.209932184,2,,0,4,,-0.2,6,,0.5,3,,0,14.5,,-67,1.000333556,,0.118977624,0.5,,0.5,0.25,,0.05,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2018-03-01,2018-05-31,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,180000,0,0.2,157450,0.053529609,0.59040404,141.4473684,0,0.220611809,138.491338,0,-0.037555146,3,0,0,3,0,0,4,0,0.333333333,5,0,0.666666667,8,0,-17,0.976561827,0,-0.025424212,0,0,-0.666666667,0.333333333,-0.333333333,0,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2018-11-01,2019-01-31,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,165000,0,,169900,0,,125.9541985,0,,168.0825243,0.099115271,,1,0,,2,-0.333333333,,5,0.666666667,,6,0,,15,0,,0.976331361,0,,0,0,,1,0.666666667,,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2022-04-01,2022-06-30,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,369000,0.294736842,0.101492537,312000,0.190839695,0.809220064,237.4517375,0.108108108,0.002697837,308.0998086,0.202048508,1.232595756,3,0,0.5,3,0.5,-0.25,6,0.5,0,5,0,0,10,0.5,-12.5,1,0.1,-0.018462889,0,0,-0.5,0.333333333,-0.666666667,0.333333333,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2022-07-01,2022-09-30,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,265000,-0.184615385,1.208333333,227000,-0.272435897,0.140703518,306.712963,0.028069063,2.48119213,294.6759259,-0.029414322,0.592629754,5,0,0.666666667,3,-0.4,-0.571428571,2,-0.5,-0.777777778,2,0,-0.8,78,52,9,0.920527498,0.012,0.049681292,0.6,0.2,0.6,0.333333333,-0.066666667,0.190476191,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2025-06-01,2025-08-31,90,zip code,2,38016,FALSE,91934,Jacumba,San Diego County,California,CA,All Residential,-1,422000,0,0.306501548,345000,-0.086092715,0.153846154,263.9149468,0,-0.030459827,287.1148459,0.031053959,-0.039749679,1,0,-0.8,3,0,2,3,-0.25,0,7,-0.125,0.4,69,0,52,1,0,0.009897436,0,0,-0.6,0.333333333,0,0.333333333,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2012-10-01,2012-12-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,430000,-0.103232534,0.075,499000,-0.038535645,0.250626566,183.8586437,0.064284336,0.164843275,203.8491752,0.025038714,0.11471954,31,-0.088235294,1.066666667,36,0.090909091,0.2,22,-0.043478261,-0.24137931,23,-0.115384615,-0.41025641,75,-3.5,-1,0.987410029,0.007879022,0.041065898,0.290322581,0.055028463,0.156989247,0.166666667,-0.015151515,0,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2014-09-01,2014-11-30,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,575000,0.069767442,-0.017094017,626950,0.053874601,0.141985428,226.0869565,0.055856443,0.034748948,240.6549505,0.051299063,0.05821484,25,-0.038461538,0.470588235,28,-0.066666667,0.473684211,34,-0.209302326,0.47826087,47,-0.113207547,0.807692308,80,13.5,-11,0.971557721,-0.010182455,0.02209668,0.16,-0.147692308,0.042352941,0.107142857,0.007142857,0.001879699,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2014-10-01,2014-12-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,565500,-0.016521739,0.047222222,585000,-0.066911237,0.064604186,222.8768116,-0.014198718,0.005697746,240.727003,0.000299402,0.022140069,18,-0.28,-0.181818182,24,-0.142857143,0.411764706,35,0.029411765,0.944444444,50,0.063829787,1,93,13,22,0.976147169,0.004589448,0.001993628,0.055555556,-0.104444444,-0.080808081,0.125,0.017857143,0.066176471,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2015-06-01,2015-08-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,567500,0.022522523,0.244517544,610000,-0.06009245,-0.046726051,237.0469548,0.013375732,0.065045155,247.3835929,0.024602616,0.067624834,34,-0.081081081,0.888888889,34,-0.028571429,0.0625,42,0.024390244,-0.023255814,44,0.023255814,-0.12,37,-3,12.5,0.983653099,-0.006853228,0.005975841,0.205882353,-0.064387917,-0.071895425,0.147058824,-0.081512605,-0.009191176,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2017-01-01,2017-03-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,616000,-0.02685624,0.080701754,695000,0.000143906,0.03115727,263.9936483,0.01552059,0.033174175,282.9449749,0.003818755,0.040400364,29,0.16,-0.033333333,32,0.066666667,0.142857143,30,0.153846154,-0.318181818,32,0.032258065,-0.157894737,55,6,-16.5,0.980674542,0.01166669,0.00630409,0.137931035,0.057931034,-0.062068966,0.25,-0.016666667,0.214285714,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2019-02-01,2019-04-30,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,629500,-0.103914591,-0.100714286,764900,0.058758392,0.063838665,278.6628688,0.016712174,-0.000645287,278.7306292,-0.018771268,-0.094501817,20,0.25,-0.487179487,30,0.2,-0.361702128,43,0.075,-0.188679245,47,0.02173913,0.175,55,-12.5,18,0.964727397,-0.011058106,-0.008032116,0.1,-0.025,-0.079487179,0.2,0.04,-0.055319149,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2019-06-01,2019-08-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,693750,0.022099448,-0.022198732,694999.5,-0.071943152,-0.088465473,279.7700551,0.018355476,0.06932547,281.7065738,-0.047151678,0.039463445,36,-0.1,0.384615385,50,0,0.724137931,40,-0.14893617,0.111111111,31,-0.279069767,-0.295454546,44,-6,-10,0.988465948,0.004579624,0.01689742,0.277777778,0.052777778,-0.02991453,0.28,0,0.004137931,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2019-11-01,2020-01-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,688750,0.00072648,-0.023049645,773000,0.021136063,0.049202579,286.0665051,0.020382966,0.033085563,291.3891817,0.045459732,0.011955227,34,0.133333333,0.36,22,-0.290322581,-0.153846154,22,-0.290322581,-0.266666667,24,-0.04,-0.52,35,-4,-37,0.992656391,0.004888505,0.021316366,0.294117647,-0.005882353,0.254117647,0.181818182,-0.076246334,-0.01048951,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2020-01-01,2020-03-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,799000,0.065333333,0.137366548,812450,0.016198259,0.124576095,269.0700104,-0.043766578,-0.018287738,306.4461814,0.063408615,0.078797112,33,0.137931035,1.0625,38,0.117647059,0.52,36,0.384615385,-0.1,25,0.388888889,-0.456521739,48,6.5,-19.5,0.992938162,-0.001337442,0.017152659,0.272727273,0.031347962,0.147727273,0.368421053,0.133126935,0.208421053,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2020-04-01,2020-06-30,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,745000,-0.078512013,0.091575092,771995,-0.0153125,0.06482069,301.0244287,0.105834907,0.095720824,298.8186735,-0.036851648,0.00999464,35,0.029411765,-0.125,34,0,-0.37037037,34,-0.190476191,-0.333333333,22,-0.12,-0.5,23.5,-5.5,-27.5,0.985213076,0.000744673,0.008057533,0.142857143,-0.033613445,-0.032142857,0.323529412,-0.058823529,0.064270153,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2021-02-01,2021-04-30,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,797500,0.022435897,0.050032916,844000,0.016989999,0.062304004,337.1299925,-0.012311283,0.27085666,335.2353163,0.007455003,0.093945158,22,0.157894737,-0.153846154,33,0.178571429,-0.214285714,28,-0.034482759,-0.333333333,13,0.625,-0.458333333,20,-21.5,-27,1.001731035,0.009959168,0.011272126,0.409090909,0.145933014,0.101398601,0.636363636,0.064935065,0.231601732,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2021-07-01,2021-09-30,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,887750,0.014571429,0.153296525,884000,0.023148148,0.095415118,350.5328084,0.037941303,0.209713646,373.2316724,0.04688359,0.145689334,34,-0.081081081,-0.190476191,38,-0.073170732,-0.173913044,44,0,0,20,0.111111111,0.111111111,17,-5,-14,0.998350356,0.004465863,0.012870049,0.382352941,0.003974563,0.168067227,0.5,-0.012195122,0.065217391,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2022-03-01,2022-05-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,1050000,0.096605744,0.233842538,999000,0.025141098,0.190703218,424.7572816,-0.036915239,0.244410121,450,0.03187689,0.302428571,39,0.083333333,0.56,44,0.047619048,0.294117647,49,0.289473684,0.580645161,20,0.25,0.538461539,15.5,-1.5,4.5,1.015867119,0.006222846,0.007811775,0.487179487,0.014957265,0.007179487,0.590909091,0.019480519,-0.026737968,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2023-01-01,2023-03-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,840000,0.009009009,-0.115556726,1050000,-0.122807018,0.051051051,369.1739492,-0.005972482,-0.072463849,416.8448055,0.144471077,-0.062099188,18,-0.1,-0.307692308,15,-0.285714286,-0.605263158,17,0.416666667,-0.514285714,12,-0.142857143,0.090909091,29.5,-19.5,11,0.982326573,0.00584585,-0.026572743,0.333333333,0.183333333,-0.128205128,0.533333333,0.342857143,-0.019298246,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2023-02-01,2023-04-30,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,922000,0.097619048,-0.037075718,1050000,0,0.077475629,342.3529068,-0.072651503,-0.223756998,435.5400697,0.044849459,-0.001280594,16,-0.111111111,-0.555555556,23,0.533333333,-0.452380952,19,0.117647059,-0.5,9,-0.25,-0.4375,43,13.5,26,0.991948928,0.009622355,-0.017695345,0.4375,0.104166667,-0.034722222,0.52173913,-0.011594203,-0.049689441,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2024-11-01,2025-01-31,90,zip code,2,38017,FALSE,91935,Jamul,San Diego County,California,CA,All Residential,-1,1200000,0,0.021276596,1049500,-0.045909091,-0.125416667,443.6548223,0.066094324,0.155772676,440.8353243,0.017112696,-0.033995637,17,-0.055555556,0.214285714,22,0.222222222,0.157894737,30,0.428571429,0.304347826,29,0.035714286,1.230769231,54.5,-3.5,4,0.983484043,0.008235888,-0.010381292,0.352941177,0.075163399,0.138655462,0.272727273,0.106060606,-0.148325359,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2012-05-01,2012-07-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,379500,0.014705882,0.044016506,449000,0.015837104,0.055382923,211.3867056,-0.006597579,-0.002927916,220.2531646,-0.017398771,0.02889527,128,0.066666667,0.488372093,131,-0.015037594,0.11965812,123,-0.016,-0.157534247,89,-0.011111111,-0.450617284,28.5,-11,-32.5,0.980850844,0.002995753,0.009882217,0.2578125,0.016145833,0.013626453,0.312977099,-0.025368765,0.159130945,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2012-10-01,2012-12-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,425000,0.016138673,0.148648649,445000,0.002252252,0.156144453,231.4374961,0.018129338,0.157320534,246.2973121,0.022687189,0.176269297,124,0.107142857,0.180952381,133,-0.036231884,0.209090909,95,-0.269230769,-0.030612245,59,-0.297619048,-0.468468469,34,0.5,-38,0.975871409,0.005977076,0.009997418,0.258064516,-0.009792627,0.096159754,0.248120301,-0.005502888,0.011756664,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2013-03-01,2013-05-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,473500,-0.002107482,0.262666667,520000,-0.03700137,0.163310962,243.8596491,0.02795595,0.155685877,254.3094995,0.01531534,0.114426342,120,0.276595745,0.025641026,137,0.212389381,0.014814815,147,0.057553957,0.080882353,70,-0.113924051,-0.31372549,19,-3.5,-32,0.988970948,0.000310321,0.017220178,0.258333333,0.003014184,0.04465812,0.372262774,-0.017117757,0.06855907,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2014-03-01,2014-05-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,522500,0.027027027,0.103484689,529450,0.005603039,0.018173077,259.9814299,-0.022452158,0.0661109,276.2823019,-0.001522874,0.086401815,127,0.133928571,0.058333333,126,0.05,-0.080291971,124,-0.015873016,-0.156462585,79,-0.048192771,0.128571429,35,-3,16,0.970263411,-0.003755735,-0.018707537,0.165354331,0.004640045,-0.092979003,0.333333333,-0.025,-0.03892944,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2014-11-01,2015-01-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,480000,-0.010309278,-0.042871386,549000,0.016854973,-0.001818182,254.1771175,-0.027368487,-0.047344164,292.0526572,0.032745806,0.088302273,75,-0.157303371,-0.0625,84,0,-0.023255814,85,-0.095744681,-0.190476191,84,-0.056179775,-0.168316832,48,-11,6.5,0.969021556,-0.001724125,-0.015996931,0.16,0.002696629,-0.065,0.130952381,-0.083333333,-0.113233666,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2015-12-01,2016-02-29,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,488500,-0.018090452,-0.013131313,565000,-0.037478705,0.029143898,278.7698413,0.053279786,0.025744917,299.4011976,0.009000467,-0.00502994,80,-0.090909091,0.15942029,88,0.086419753,-0.177570094,107,0.091836735,0.35443038,82,-0.012048193,0.108108108,33.5,1.5,-14.5,0.966728505,-0.002578661,0.00336704,0.1875,0.017045455,0.057065217,0.329545455,0.0085578,0.123937978,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2017-01-01,2017-03-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,562500,0,0.071428571,612500,0.022537563,0.085992908,318.0549141,0.020770219,0.114575047,303.0688888,-0.06749889,0.002204954,88,-0.063829787,0.035294118,96,0.078651685,-0.165217391,110,0.375,-0.236111111,60,0.176470588,-0.310344828,41.5,-7.5,15.5,0.984909331,0.004170649,0.01175696,0.227272727,0.01450677,0.050802139,0.375,0.094101124,0.009782609,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2019-03-01,2019-05-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,630000,-0.019455253,0.000396983,699000,-0.000714082,0.075468171,342.6389838,0.007416326,0.007084501,346.9316597,0.002363103,0.0075921,104,0.04,-0.161290323,111,0.027777778,-0.183823529,155,0.174242424,0.091549296,91,0.083333333,0.246575343,21.5,-7.5,6.5,0.988040954,0.006152518,-0.001227521,0.288461539,0.058461538,-0.026054591,0.468468469,0.042542543,0.019939057,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2019-12-01,2020-02-29,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,728000,0.02247191,0.1648,700000,-0.034482759,0.085280572,335.6364177,0.00832544,-0.029531272,366.4145651,0.037394676,0.006631927,92,-0.06122449,0.057471264,96,-0.102803738,0.010526316,83,0.106666667,0.064102564,46,0.210526316,-0.098039216,30.5,-2,-16.5,0.988981064,0.004454358,0.010436001,0.293478261,0.03837622,0.098075962,0.46875,0.104264019,0.237171053,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2020-03-01,2020-05-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,689500,-0.015,0.094444444,746950,0.059503546,0.068597997,369.5329507,0.009433048,0.07849068,362.7622378,-0.00115529,0.045630249,70,-0.156626506,-0.326923077,95,0.158536585,-0.144144144,110,0.057692308,-0.290322581,54,0.058823529,-0.406593407,14,-4,-7.5,0.993704888,-0.000319269,0.005663934,0.4,0.014457831,0.111538462,0.515789474,-0.06957638,0.047321005,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2021-04-01,2021-06-30,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,860000,0.048780488,0.184573003,825000,-0.005424355,0.116373478,451.1418944,0.026732141,0.282632277,456.2352146,0.055667814,0.245353019,113,0.046296296,0.329411765,122,0.070175439,0.016666667,134,0.063492063,0.207207207,44,0.375,0.128205128,8.5,0.5,-12.5,1.03040631,0.006810722,0.050110034,0.610619469,0.027286136,0.304737116,0.68852459,-0.039545585,0.196857924,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2021-08-01,2021-10-31,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,886403.5,0.048998225,0.177944851,850000,5.88E-05,0.148648649,456.1059343,0.003859555,0.12632984,477.6910569,0.001221699,0.180634807,112,0.009009009,-0.111111111,121,0.034188034,-0.097014925,110,-0.083333333,-0.197080292,33,0.03125,-0.195121951,14,2,-1,1.01173988,-0.001788449,0.007938581,0.526785714,-0.004745817,0.04265873,0.545454546,-0.001554002,-0.006784261,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2024-09-01,2024-11-30,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,998500,-0.053554502,-0.011386139,1070500,-0.056828194,0.070714143,563.4390651,0.018622289,0.035851752,554.2043085,0.031115718,0.054486036,74,0.01369863,0.174603175,83,0.050632911,0.169014085,74,-0.204301075,-0.013333333,48,-0.142857143,0.777777778,27.5,0.5,9.5,0.995426568,-0.005571381,-0.01289788,0.364864865,-0.046094039,-0.127198627,0.34939759,0.007625438,-0.101306635,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2025-04-01,2025-06-30,90,zip code,2,38018,FALSE,91941,La Mesa,San Diego County,California,CA,All Residential,-1,1110000,0.11,0.054631829,1149000,-0.030379747,0.044545455,556.0318324,-0.005958576,0.023098572,542.2691034,-0.022920625,-0.019519528,70,-0.04109589,0.076923077,70,-0.054054054,-0.078947368,104,0.009708738,-0.054545455,69,0.112903226,0.112903226,18,-1.5,2,1.002177451,-0.002525646,-0.00343935,0.514285714,-0.006262231,-0.03956044,0.5,-0.027027027,-0.026315789,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
2012-02-01,2012-04-30,90,zip code,2,38019,FALSE,91942,La Mesa,San Diego County,California,CA,All Residential,-1,262000,-0.064285714,-0.047272727,282625,-0.015243902,-0.021679682,187.431694,-0.033875637,-0.088267912,216.0561578,0.046085305,-0.003890467,113,0.036697248,0.189473684,135,-0.01459854,-0.1,116,0.01754386,-0.241830065,75,-0.0625,-0.503311258,66.5,-0.5,-15.5,0.972383817,0.00373264,0.008875768,0.185840708,-0.015994154,-0.014159292,0.274074074,0.025898892,0.140740741,"San Diego, CA",41740,SoCal,2026-01-12 14:43:38.223 Z
